date,close
2023-12-05,0.857
2023-12-06,0.869
2023-12-07,0.861
2023-12-08,0.874
2023-12-11,0.881
2023-12-12,0.89
2023-12-13,0.9
2023-12-14,0.911
2023-12-15,0.9
2023-12-18,0.906
2023-12-19,0.911
2023-12-20,0.914
2023-12-21,0.902
2023-12-22,0.907
2023-12-25,0.908
2023-12-26,0.914
2023-12-27,0.918
2023-12-28,0.915
2023-12-29,0.914
2024-01-02,0.911
2024-01-03,0.896
2024-01-04,0.892
2024-01-05,0.885
2024-01-08,0.886
2024-01-09,0.911
2024-01-10,0.91
2024-01-11,0.922
2024-01-12,0.918
2024-01-15,0.924
2024-01-16,0.916
2024-01-17,0.915
2024-01-18,0.917
2024-01-19,0.939
2024-01-22,0.974
2024-01-23,0.962
2024-01-24,0.967
2024-01-25,0.959
2024-01-26,0.949
2024-01-29,0.958
2024-01-30,0.974
2024-01-31,0.952
2024-02-01,0.941
2024-02-02,0.963
2024-02-05,0.97
2024-02-06,0.973
2024-02-07,0.965
2024-02-08,0.988
2024-02-19,0.981
2024-02-20,0.98
2024-02-21,0.968
2024-02-22,0.983
2024-02-23,0.997
2024-02-26,0.986
2024-02-27,0.984
2024-02-28,0.986
2024-02-29,0.978
2024-03-01,0.994
2024-03-04,1.008
2024-03-05,0.998
2024-03-06,0.994
2024-03-07,0.989
2024-03-08,1.006
2024-03-11,0.991
2024-03-12,0.994
2024-03-13,1.001
2024-03-14,0.997
2024-03-15,0.99
2024-03-18,0.991
2024-03-19,0.985
2024-03-20,0.99
2024-03-21,1.008
2024-03-22,1.009
2024-03-25,1.005
2024-03-26,1.01
2024-03-27,1.007
2024-03-28,1.008
2024-03-29,1.005
2024-04-01,1.011
2024-04-02,1.007
2024-04-03,0.998
2024-04-08,0.997
2024-04-09,0.999
2024-04-10,1.004
2024-04-11,0.994
2024-04-12,1.01
2024-04-15,0.999
2024-04-16,0.974
2024-04-17,0.973
2024-04-18,0.971
2024-04-19,0.952
2024-04-22,0.946
2024-04-23,0.947
2024-04-24,0.969
2024-04-25,0.954
2024-04-26,0.972
2024-04-29,0.976
2024-04-30,0.978
2024-05-06,0.981
2024-05-07,0.99
2024-05-08,0.992
2024-05-09,0.99
2024-05-10,0.995
2024-05-13,1.0
2024-05-14,1.0
2024-05-15,1.006
